timestamp,symbol,week_key,action,state,price,center_price,layer_id,detail,kind,body_strike,lower_strike,upper_strike,width,dte,entry_cost,entry_debit,entry_friction_cost,gross_deployment,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,adjustments_this_week
2025-05-06T15:30:00+00:00,SPX,2025-05-05,ABORT,ABORTED,5635.67,0.0,1,Aborted on trend-dominant week.,INITIAL,-60.0,-150.0,30.0,90.0,,,,,,0.0,0.0,-19.856,-19.8,0.056,
2025-05-06T15:30:00+00:00,SPX,2025-05-05,ABORT,ABORTED,5635.67,0.0,2,Aborted on trend-dominant week.,INITIAL,0.0,-90.0,90.0,90.0,,,,,,0.0,0.0,-19.856,-19.8,0.056,
2025-05-06T15:30:00+00:00,SPX,2025-05-05,ABORT,ABORTED,5635.67,0.0,3,Aborted on trend-dominant week.,INITIAL,60.0,-30.0,150.0,90.0,,,,,,0.0,0.0,-19.856,-19.8,0.056,
2025-05-19T20:00:00+00:00,SPX,2025-05-19,ABORT,ABORTED,5964.16,0.0,4,Aborted on trend-dominant week.,INITIAL,-60.0,-150.0,30.0,90.0,,,,,,0.0,0.0,-19.856,-19.8,0.056,
2025-05-19T20:00:00+00:00,SPX,2025-05-19,ABORT,ABORTED,5964.16,0.0,5,Aborted on trend-dominant week.,INITIAL,0.0,-90.0,90.0,90.0,,,,,,0.0,0.0,-19.856,-19.8,0.056,
2025-05-19T20:00:00+00:00,SPX,2025-05-19,ABORT,ABORTED,5964.16,0.0,6,Aborted on trend-dominant week.,INITIAL,60.0,-30.0,150.0,90.0,,,,,,0.0,0.0,-19.856,-19.8,0.056,
2025-05-19T20:00:00+00:00,SPX,2025-05-19,ABORT,ABORTED,5964.16,0.0,7,Aborted on trend-dominant week.,ADJUSTMENT,5955.0,5865.0,6045.0,90.0,,,,,,30.6367,30.6927,10.7807,10.8927,0.056,
2025-05-29T17:30:00+00:00,SPX,2025-05-26,ABORT,ABORTED,5905.35,0.0,8,Aborted on trend-dominant week.,INITIAL,-60.0,-150.0,30.0,90.0,,,,,,0.0,0.0,-19.856,-19.8,0.056,
2025-05-29T17:30:00+00:00,SPX,2025-05-26,ABORT,ABORTED,5905.35,0.0,9,Aborted on trend-dominant week.,INITIAL,0.0,-90.0,90.0,90.0,,,,,,0.0,0.0,-19.856,-19.8,0.056,
2025-05-29T17:30:00+00:00,SPX,2025-05-26,ABORT,ABORTED,5905.35,0.0,10,Aborted on trend-dominant week.,INITIAL,60.0,-30.0,150.0,90.0,,,,,,0.0,0.0,-19.856,-19.8,0.056,
2025-05-29T17:30:00+00:00,SPX,2025-05-26,ABORT,ABORTED,5905.35,0.0,11,Aborted on trend-dominant week.,ADJUSTMENT,5900.0,5810.0,5990.0,90.0,,,,,,38.3621,38.4181,18.5061,18.6181,0.056,
2025-06-02T14:30:00+00:00,SPX,2025-06-02,ABORT,ABORTED,5903.14,0.0,12,Aborted on trend-dominant week.,INITIAL,-60.0,-150.0,30.0,90.0,,,,,,0.0,0.0,-19.856,-19.8,0.056,
